item_id,content,type,start_time,end_time,confidence,video_filename,tester_name
230,anyone,pronunciation,84.239,84.36,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
231,any,pronunciation,84.36,84.559,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
232,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
233,any,pronunciation,84.639,84.879,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
234,personal,pronunciation,84.879,85.879,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
235,space,pronunciation,85.879,86.62,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
236,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
237,um,pronunciation,87.239,87.76,0.924,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
238,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
239,I,pronunciation,88.05,88.16,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
240,think,pronunciation,88.16,88.319,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
241,would,pronunciation,88.319,88.48,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
242,all,pronunciation,88.48,88.94,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
243,fall,pronunciation,89.4,89.68,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
244,into,pronunciation,89.68,90.389,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
245,the,pronunciation,90.389,90.779,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
246,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
247,the,pronunciation,90.919,91.199,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
248,term,pronunciation,91.199,91.599,0.758,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
249,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
250,Coercive,pronunciation,92.66,93.29,0.988,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
251,control,pronunciation,93.29,93.599,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
252,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
253,whether,pronunciation,93.9,94.059,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
254,it's,pronunciation,94.059,94.22,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
255,to,pronunciation,94.22,94.339,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
256,do,pronunciation,94.339,94.419,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
257,with,pronunciation,94.419,94.66,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
258,violence,pronunciation,94.66,95.099,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
259,or,pronunciation,95.099,95.379,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
260,not,pronunciation,95.379,95.889,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
261,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
262,um,pronunciation,95.9,96.68,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
263,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
264,the,pronunciation,97.139,97.3,0.459,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
265,physical,pronunciation,97.3,97.62,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
266,violence,pronunciation,97.62,97.9,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
267,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
268,I,pronunciation,97.98,98.059,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
269,think,pronunciation,98.059,98.18,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
270,it,pronunciation,98.18,98.55,0.964,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
271,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
272,to,pronunciation,98.769,98.9,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
273,me,pronunciation,98.9,99.0,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
274,it's,pronunciation,99.0,99.29,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
275,more,pronunciation,99.29,99.62,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
276,about,pronunciation,99.62,100.199,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
277,emotional,pronunciation,100.819,101.319,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
278,control,pronunciation,102.18,102.459,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
279,I,pronunciation,102.459,102.58,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
280,would,pronunciation,102.58,102.699,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
281,have,pronunciation,102.699,102.86,0.897,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
282,thought,pronunciation,102.86,103.12,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
283,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
284,but,pronunciation,103.139,103.54,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
285,I,pronunciation,103.54,103.699,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
286,wouldn't,pronunciation,103.699,103.98,0.991,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
287,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
288,you,pronunciation,104.099,104.18,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
289,know,pronunciation,104.18,104.26,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
290,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
291,certainly,pronunciation,104.459,104.739,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
292,wouldn't,pronunciation,104.739,104.94,0.947,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
293,be,pronunciation,104.94,105.059,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
294,the,pronunciation,105.059,105.419,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
295,threat,pronunciation,105.419,105.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
296,of,pronunciation,105.58,105.86,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
297,physical,pronunciation,105.86,106.26,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
298,violence,pronunciation,106.26,106.68,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
299,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
300,um,pronunciation,107.44,107.94,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
301,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
302,I,pronunciation,108.73,108.809,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
303,think,pronunciation,108.809,108.93,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
304,it,pronunciation,108.93,109.599,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
305,necessarily,pronunciation,109.599,109.769,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
306,means,pronunciation,109.769,109.97,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
307,that,pronunciation,109.97,110.129,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
308,though,pronunciation,110.129,110.4,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
309,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
310,Um,pronunciation,111.349,111.839,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
311,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
312,but,pronunciation,111.879,112.12,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
313,I,pronunciation,112.12,112.199,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
314,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
315,I,pronunciation,112.279,112.4,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
316,don't,pronunciation,112.4,112.559,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
317,know,pronunciation,112.559,112.72,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
318,that,pronunciation,112.72,112.8,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
319,it,pronunciation,112.8,113.0,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
320,rules,pronunciation,113.0,113.239,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
321,it,pronunciation,113.239,113.36,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
322,out,pronunciation,113.36,113.779,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
323,either,pronunciation,113.959,114.639,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
324,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
325,Like,pronunciation,115.239,115.559,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
326,I,pronunciation,115.559,115.68,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
327,guess,pronunciation,115.68,116.22,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
328,maybe,pronunciation,116.559,116.76,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
329,there's,pronunciation,116.76,116.919,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
330,a,pronunciation,116.919,117.08,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
331,separate,pronunciation,117.08,117.36,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
332,term,pronunciation,117.36,117.629,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
333,for,pronunciation,117.629,117.76,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
334,that,pronunciation,117.76,118.16,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
335,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
336,um,pronunciation,118.239,118.519,0.994,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
337,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
338,yeah,pronunciation,118.68,118.959,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
339,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
340,Um,pronunciation,120.209,120.97,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
341,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
342,let,pronunciation,121.209,121.309,0.906,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
343,me,pronunciation,121.309,121.449,0.979,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
344,just,pronunciation,121.449,122.11,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
345,How,pronunciation,128.0,128.199,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
346,confident,pronunciation,128.199,128.429,0.99,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
347,I,pronunciation,128.429,128.559,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
348,feel,pronunciation,128.559,128.8,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
349,about,pronunciation,128.8,129.119,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
350,my,pronunciation,129.119,129.559,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
351,understanding,pronunciation,129.559,129.759,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
352,of,pronunciation,129.759,129.8,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
353,the,pronunciation,129.8,129.96,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
354,term,pronunciation,129.96,130.08,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
355,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
356,yeah,pronunciation,130.199,130.32,0.98,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
357,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
358,not,pronunciation,130.479,130.69,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
359,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
360,not,pronunciation,130.839,131.16,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
361,extremely,pronunciation,131.16,131.36,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
362,confident,pronunciation,131.36,131.96,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
363,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
364,not,pronunciation,132.5,132.72,0.947,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
365,confident,pronunciation,132.72,133.039,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
366,at,pronunciation,133.039,133.07,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
367,all,pronunciation,133.07,133.24,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
368,as,pronunciation,133.24,133.389,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
369,I,pronunciation,133.389,133.6,0.987,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
370,as,pronunciation,133.6,133.72,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
371,I,pronunciation,133.72,133.919,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
372,started,pronunciation,133.919,134.119,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
373,this,pronunciation,134.119,134.279,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
374,with,pronunciation,134.279,134.699,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
375,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
376,um,pronunciation,135.0,135.36,0.931,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
377,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
378,and,pronunciation,135.52,135.639,0.931,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
379,yeah,pronunciation,135.639,135.779,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
380,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
381,those,pronunciation,135.88,136.029,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
382,are,pronunciation,136.029,136.119,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
383,the,pronunciation,136.119,136.279,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
384,sorts,pronunciation,136.279,136.44,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
385,of,pronunciation,136.44,136.639,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
386,behaviors,pronunciation,136.639,136.919,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
387,I,pronunciation,136.919,137.0,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
388,think,pronunciation,137.0,137.16,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
389,would,pronunciation,137.16,137.36,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
390,fall,pronunciation,137.36,137.559,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
391,under,pronunciation,137.559,137.94,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
392,coercive,pronunciation,138.6,139.169,0.983,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
393,control,pronunciation,139.169,139.38,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
394,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
395,Recorded,pronunciation,141.389,141.66,0.617,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
396,his,pronunciation,141.66,141.85,0.733,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
397,computer,pronunciation,141.85,142.199,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
398,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
399,safari,pronunciation,142.259,142.57,0.012,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
400,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
401,safari,pronunciation,142.639,143.059,0.235,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
402,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
403,So,pronunciation,143.3,143.38,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
404,task,pronunciation,143.38,143.74,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
405,two,pronunciation,143.74,144.059,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
406,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
407,so,pronunciation,144.869,145.339,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
408,worrying,pronunciation,145.339,146.27,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
409,situation,pronunciation,146.27,146.619,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
410,with,pronunciation,146.619,146.899,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
411,some,pronunciation,146.899,147.059,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
412,neighbors,pronunciation,147.059,147.759,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
413,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
414,uh,pronunciation,148.25,148.559,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
415,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
416,who've,pronunciation,148.619,148.94,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
417,recently,pronunciation,148.94,149.339,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
418,moved,pronunciation,149.339,149.539,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
419,into,pronunciation,149.539,149.74,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
420,the,pronunciation,149.74,150.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
421,street,pronunciation,150.02,150.22,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
422,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
423,I,pronunciation,150.339,150.5,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
424,would,pronunciation,150.5,150.699,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
425,probably,pronunciation,150.699,151.36,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
426,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
427,Search,pronunciation,152.649,153.009,0.99,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
428,for,pronunciation,153.009,153.169,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
429,something,pronunciation,153.169,153.529,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
430,like,pronunciation,153.529,153.929,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
431,expended,pronunciation,153.929,154.35,0.583,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
432,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
433,Uh,pronunciation,155.05,155.83,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
434,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
435,yes,pronunciation,156.729,157.029,0.562,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
436,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
437,Oh,pronunciation,157.19,157.25,0.489,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
438,yes,pronunciation,157.25,157.91,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
439,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
440,signs,pronunciation,159.0,159.169,0.108,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
441,of,pronunciation,159.169,159.539,0.938,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
442,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
443,Yeah,pronunciation,161.22,161.229,0.036,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
444,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
445,Signs,pronunciation,165.869,166.08,0.975,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
446,up,pronunciation,166.08,166.119,0.046,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
447,to,pronunciation,166.119,166.199,0.647,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
448,me,pronunciation,166.199,166.24,0.011,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
449,in,pronunciation,166.24,166.32,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
450,dialogue,pronunciation,166.32,166.6,0.984,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
451,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
452,alert,pronunciation,166.63,166.77,0.985,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
453,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
454,Remember,pronunciation,166.86,167.0,0.043,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
455,my,pronunciation,167.0,167.179,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
456,decision,pronunciation,167.179,167.199,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
457,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
458,Go,pronunciation,167.35,167.36,0.725,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
459,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
460,don't,pronunciation,167.52,167.679,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
